UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
   55298   Words
   49193   Misrecognized
   11.04%  Accuracy

Stopwords
   Count   Missed   %Right   Length
      18       15    16.67   gade
       9        9     0.00   gaf
       9        9     0.00   gagna
       7        7     0.00   galenskapen
       9        9     0.00   galna
      44       41     6.82   gamla
       9        9     0.00   gamle
      36       34     5.56   gammal
      17       16     5.88   gammalt
      26       23    11.54   ganska
       8        7    12.50   gapande
       9        9     0.00   gar
       9        9     0.00   gastar
       9        9     0.00   gatan
      24       21    12.50   gd
      18       18     0.00   gde
       9        9     0.00   gemenligen
       9        9     0.00   gement
       9        8    11.11   gen
       8        7    12.50   gendom
      16       14    12.50   genhet
       1        0   100.00   genheter
      99       90     9.09   genom
       9        9     0.00   ger
      16       15     6.25   gerna
       9        9     0.00   gesã
       8        8     0.00   gevã
       9        9     0.00   gewã
      43       43     0.00   gfã
      36       35     2.78   gga
       9        9     0.00   ggas
      26       24     7.69   gick
       8        8     0.00   gie
       9        9     0.00   gifftermã
       9        8    11.11   giftermã
      27       27     0.00   gifwa
       9        9     0.00   gifwe
       9        8    11.11   gillar
       9        9     0.00   giller
      19       18     5.26   gingo
       9        9     0.00   giord
      17       17     0.00   giorde
       9        8    11.11   giordt
       9        9     0.00   giruge
       9        9     0.00   girugheten
       9        9     0.00   git
     191      166    13.09   giã
       9        9     0.00   glafwen
      99       99     0.00   glas
      26       26     0.00   glã
       7        7     0.00   gmodig
      18       18     0.00   gna
       9        8    11.11   gnad
      25       22    12.00   go
      36       36     0.00   god
      17       15    11.76   goda
       9        9     0.00   gode
       9        9     0.00   godhet
      18       18     0.00   godt
       9        9     0.00   godz
     151      146     3.31   gon
      27       27     0.00   gonen
       9        9     0.00   gons
      18       18     0.00   gossar
      50       50     0.00   got
       9        9     0.00   gott
       9        9     0.00   gouverno
     136      125     8.09   gra
       9        8    11.11   grand
       9        8    11.11   grande
       9        9     0.00   granlaga
      27       27     0.00   grann
       9        9     0.00   granna
      18       15    16.67   gre
      26       26     0.00   grep
       9        9     0.00   grifften
       9        9     0.00   gripa
       9        9     0.00   grofwa
       9        8    11.11   grund
       7        7     0.00   grundeligen
       9        9     0.00   grundlã
       9        8    11.11   grã
       8        7    12.50   gt
       9        8    11.11   gtã
       9        9     0.00   gubbar
      18       18     0.00   gud
       9        9     0.00   guds
       9        9     0.00   gudz
      17       17     0.00   guld
       8        8     0.00   gull
      17       17     0.00   gunst
       1        1     0.00   gyllenbalance
       9        9     0.00   gyllenballance
       8        8     0.00   gyllene
     240      202    15.83   gã
      64       64     0.00   ha
      61       61     0.00   hade
      26       25     3.85   hafft
      88       85     3.41   hafwa
       9        9     0.00   halfwaket
       9        9     0.00   hamburg
     391      379     3.07   han
       9        9     0.00   hand
       9        8    11.11   handel
      26       25     3.85   handelen
      36       33     8.33   handen
      18       18     0.00   handlande
       9        9     0.00   handterad
      18       16    11.11   handtwã
       9        9     0.00   hanreyer
      62       61     1.61   hans
     223      221     0.90   har
      17       15    11.76   hastigt
       7        7     0.00   hat
       9        9     0.00   hatas
       9        8    11.11   hatten
      16       15     6.25   heder
       9        8    11.11   hederlig
       8        7    12.50   heders
       9        9     0.00   hedra
      35       35     0.00   hela
       9        8    11.11   hemligheter
      51       45    11.76   henne
      18       16    11.11   hennes
       1        1     0.00   herde
       1        1     0.00   herdinna
       9        9     0.00   hermlins
      90       86     4.44   herr
      17       15    11.76   herrar
       8        8     0.00   herrars
      62       56     9.68   herre
       8        7    12.50   herren
      27       25     7.41   herres
      80       80     0.00   heta
       9        9     0.00   hette
       9        9     0.00   hielp
       1        0   100.00   hielpa
      17       17     0.00   hielper
       9        9     0.00   hiernbrott
       9        9     0.00   hiertat
       1        0   100.00   hiertelig
       9        9     0.00   hiertskott
       9        9     0.00   himla
       9        9     0.00   himlen
       9        9     0.00   himmel
       9        9     0.00   hindrar
       9        9     0.00   hindras
       9        8    11.11   hinner
       9        9     0.00   hit
       9        9     0.00   hitta
       9        9     0.00   hiulet
      17       17     0.00   hiã
       9        9     0.00   hof
      18       18     0.00   hofman
       9        8    11.11   holland
      66       64     3.03   hon
       8        8     0.00   honnet
      63       61     3.17   honom
      19       18     5.26   hop
       9        9     0.00   hopp
      28       28     0.00   hoppas
       8        8     0.00   hopwigde
      53       52     1.89   hos
       9        9     0.00   hotade
      26       26     0.00   hr
      43       42     2.33   hra
      18       18     0.00   hran
      18       18     0.00   hrans
       9        9     0.00   hregirughet
       8        7    12.50   hrender
      18       16    11.11   hrligen
       9        9     0.00   hrs
      26       25     3.85   hufwud
       9        9     0.00   hufwuden
       9        9     0.00   hufwudhã
       9        9     0.00   hulpit
       9        9     0.00   hulpo
       8        8     0.00   hurtighet
     171      147    14.04   huru
      54       52     3.70   hus
       8        7    12.50   husbonde
       9        8    11.11   huset
       9        8    11.11   hustru
       9        8    11.11   hustrur
     156      152     2.56   hwad
     126      112    11.11   hwar
      18       17     5.56   hwaraf
      16       15     6.25   hwarannan
       9        9     0.00   hwarest
       9        8    11.11   hwarfã
       9        8    11.11   hwarpã
       9        9     0.00   hwartil
       9        8    11.11   hwaruti
       9        9     0.00   hwarwid
      43       41     4.65   hwem
      18       18     0.00   hwilka
      18       18     0.00   hwilkas
      27       26     3.70   hwilken
      44       39    11.36   hwilket
       9        9     0.00   hy
       7        7     0.00   hyser
     563      357    36.59   hã
      26       23    11.54   ibland
     354      281    20.62   icke
       9        9     0.00   ifrã
      17       15    11.76   igen
      27       24    11.11   igenom
       8        8     0.00   igensluten
       9        8    11.11   igã
       9        9     0.00   iite
      34       33     2.94   ija
       9        9     0.00   ijandes
      18       18     0.00   ijas
      18       17     5.56   ije
       9        9     0.00   ijsame
       9        9     0.00   illa
      18       18     0.00   inbilla
       9        8    11.11   inbillning
       9        9     0.00   inbyggare
       9        9     0.00   infinna
       8        8     0.00   inga
      44       40     9.09   ingen
       9        9     0.00   inhã
       9        9     0.00   inkomma
       9        9     0.00   inkomster
       9        9     0.00   inlã
       9        9     0.00   innebã
      17       17     0.00   innom
       7        7     0.00   inrita
      18       17     5.56   inrã
       9        9     0.00   insikt
       9        9     0.00   inspector
       9        9     0.00   inspectorer
       1        1     0.00   insã
       9        9     0.00   intaga
       8        8     0.00   inte
       7        7     0.00   interessen
     389      317    18.51   intet
       9        9     0.00   intrigue
       8        8     0.00   iska
      36       36     0.00   ja
    1022      987     3.42   jag
      17       17     0.00   jaga
       9        9     0.00   jakade
       8        8     0.00   jalousien
       9        8    11.11   januarii
       8        8     0.00   jas
       8        8     0.00   jo
       9        8    11.11   jord
       9        8    11.11   jorden
      36       36     0.00   ju
       9        9     0.00   judice
       9        9     0.00   juhl
       9        9     0.00   jungfrur
       9        8    11.11   jupiter
      19       19     0.00   jã
      65       63     3.08   k
      18       17     5.56   ka
       8        8     0.00   kad
      17       16     5.88   kade
       8        8     0.00   kall
      50       43    14.00   kalla
       8        8     0.00   kallade
      17       16     5.88   kallas
     264      262     0.76   kan
       9        8    11.11   kande
       9        9     0.00   kanske
       9        9     0.00   kanskie
      17       17     0.00   kare
       8        8     0.00   karl
      35       33     5.71   karlar
      27       27     0.00   kat
       9        9     0.00   kedom
       9        8    11.11   ker
