Average:	 WordAccuracy: 0.368755241811397 	 CharacterAccuracy: 0.7782119029842741 
argus_ed_pg_a0166.txt 	 WordAccuracy: 0.43434343434343436 	 CharacterAccuracy: 0.843312814773363 
argus_ed_pg_a0199.txt 	 WordAccuracy: 0.3387096774193548 	 CharacterAccuracy: 0.788418708240534 
argus_ed_pg_a0006.txt 	 WordAccuracy: 0.47019867549668876 	 CharacterAccuracy: 0.856894553881807 
argus_ed_pg_a0012.txt 	 WordAccuracy: 0.3296296296296296 	 CharacterAccuracy: 0.829814459373000 
argus_ed_pg_a0016.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0. 
argus_ed_pg_a0002.txt 	 WordAccuracy: 0.4158878504672897 	 CharacterAccuracy: 0.78287002253944 
argus_ed_pg_a0200.txt 	 WordAccuracy: 0.3081395348837209 	 CharacterAccuracy: 0.747711088504577 
argus_ed_pg_a0189.txt 	 WordAccuracy: 0.46540880503144655 	 CharacterAccuracy: 0.86396446418656 
argus_ed_pg_a0162.txt 	 WordAccuracy: 0.35019455252918286 	 CharacterAccuracy: 0.737979094076655 
argus_ed_pg_a0176.txt 	 WordAccuracy: 0.4444444444444444 	 CharacterAccuracy: 0.823668639053254 
argus_ed_pg_a0163.txt 	 WordAccuracy: 0.3602941176470588 	 CharacterAccuracy: 0.814901047729918 
argus_ed_pg_a0188.txt 	 WordAccuracy: 0.3026706231454006 	 CharacterAccuracy: 0.82792207792207 
argus_ed_pg_a0003.txt 	 WordAccuracy: 0.452755905511811 	 CharacterAccuracy: 0.863040629095674 
argus_ed_pg_a0015.txt 	 WordAccuracy: 0.4763636363636364 	 CharacterAccuracy: 0.862989323843416 
argus_ed_pg_a0029.txt 	 WordAccuracy: 0.323943661971831 	 CharacterAccuracy: 0.726867335562987 
argus_ed_pg_a0175.txt 	 WordAccuracy: 0.43389830508474575 	 CharacterAccuracy: 0.849717514124293 
argus_ed_pg_a0149.txt 	 WordAccuracy: 0.3687707641196013 	 CharacterAccuracy: 0.826985854189336 
argus_ed_pg_a0148.txt 	 WordAccuracy: 0.305993690851735 	 CharacterAccuracy: 0.830970556161395 
argus_ed_pg_a0160.txt 	 WordAccuracy: 0.14782608695652175 	 CharacterAccuracy: 0.548644338118022 
argus_ed_pg_a0174.txt 	 WordAccuracy: 0.4548611111111111 	 CharacterAccuracy: 0.874078275666477 
argus_ed_pg_a0028.txt 	 WordAccuracy: 0.36401673640167365 	 CharacterAccuracy: 0.828135368281353 
argus_ed_pg_a0014.txt 	 WordAccuracy: 0.47333333333333333 	 CharacterAccuracy: 0.85508083140877 
argus_ed_pg_a0019.txt 	 WordAccuracy: 0.37142857142857144 	 CharacterAccuracy: 0.839195979899497 
argus_ed_pg_a0031.txt 	 WordAccuracy: 0.30978260869565216 	 CharacterAccuracy: 0.780898876404494 
argus_ed_pg_a0192.txt 	 WordAccuracy: 0.5 	 CharacterAccuracy: 0.863545150501672 
argus_ed_pg_a0186.txt 	 WordAccuracy: 0.19411764705882353 	 CharacterAccuracy: 0.659115426105717 
argus_ed_pg_a0179.txt 	 WordAccuracy: 0.4276315789473684 	 CharacterAccuracy: 0.850555555555555 
argus_ed_pg_a0151.txt 	 WordAccuracy: 0.29152542372881357 	 CharacterAccuracy: 0.82057015092230 
argus_ed_pg_a0144.txt 	 WordAccuracy: 0.06172839506172839 	 CharacterAccuracy: 0.196102314250913 
argus_ed_pg_a0150.txt 	 WordAccuracy: 0.3851851851851852 	 CharacterAccuracy: 0.825895663104965 
argus_ed_pg_a0178.txt 	 WordAccuracy: 0.4070175438596491 	 CharacterAccuracy: 0.825046040515653 
argus_ed_pg_a0187.txt 	 WordAccuracy: 0.42696629213483145 	 CharacterAccuracy: 0.842416283650689 
argus_ed_pg_a0030.txt 	 WordAccuracy: 0.390625 	 CharacterAccuracy: 0.8142164781906 
argus_ed_pg_a0024.txt 	 WordAccuracy: 0.4393939393939394 	 CharacterAccuracy: 0.814814814814814 
argus_ed_pg_a0018.txt 	 WordAccuracy: 0.18461538461538463 	 CharacterAccuracy: 0.519830028328611 
argus_ed_pg_a0032.txt 	 WordAccuracy: 0.11299435028248588 	 CharacterAccuracy: 0.4758751182592242 
argus_ed_pg_a0026.txt 	 WordAccuracy: 0.3052959501557632 	 CharacterAccuracy: 0.803194523673702 
argus_ed_pg_a0191.txt 	 WordAccuracy: 0.46 	 CharacterAccuracy: 0.834065934065934 
argus_ed_pg_a0146.txt 	 WordAccuracy: 0.1534090909090909 	 CharacterAccuracy: 0.616831683168316 
argus_ed_pg_a0152.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.0481481481481481 
argus_ed_pg_a0147.txt 	 WordAccuracy: 0.3951048951048951 	 CharacterAccuracy: 0.842381786339754 
argus_ed_pg_a0190.txt 	 WordAccuracy: 0.4886731391585761 	 CharacterAccuracy: 0.850555555555555 
argus_ed_pg_a0184.txt 	 WordAccuracy: 0.32673267326732675 	 CharacterAccuracy: 0.830752212389380 
argus_ed_pg_a0027.txt 	 WordAccuracy: 0.4312267657992565 	 CharacterAccuracy: 0.854591836734693 
argus_ed_pg_a0037.txt 	 WordAccuracy: 0.4254545454545455 	 CharacterAccuracy: 0.848154869933454 
argus_ed_pg_a0023.txt 	 WordAccuracy: 0.46405228758169936 	 CharacterAccuracy: 0.790609137055837 
argus_ed_pg_a0180.txt 	 WordAccuracy: 0.4201388888888889 	 CharacterAccuracy: 0.858179787828029 
argus_ed_pg_a0194.txt 	 WordAccuracy: 0.35714285714285715 	 CharacterAccuracy: 0.807651434643995 
argus_ed_pg_a0143.txt 	 WordAccuracy: 0.44648318042813456 	 CharacterAccuracy: 0.836586726157278 
argus_ed_pg_a0157.txt 	 WordAccuracy: 0.32170542635658916 	 CharacterAccuracy: 0.776041666666666 
argus_ed_pg_a0156.txt 	 WordAccuracy: 0.3875 	 CharacterAccuracy: 0.817280453257790 
argus_ed_pg_a0142.txt 	 WordAccuracy: 0.4491803278688525 	 CharacterAccuracy: 0.844876931883228 
argus_ed_pg_a0195.txt 	 WordAccuracy: 0.49050632911392406 	 CharacterAccuracy: 0.861915367483296 
argus_ed_pg_a0181.txt 	 WordAccuracy: 0.3202614379084967 	 CharacterAccuracy: 0.814655172413793 
argus_ed_pg_a0022.txt 	 WordAccuracy: 0.40372670807453415 	 CharacterAccuracy: 0.850055126791620 
argus_ed_pg_a0036.txt 	 WordAccuracy: 0.3582554517133956 	 CharacterAccuracy: 0.832148715144887 
argus_ed_pg_a0020.txt 	 WordAccuracy: 0.4019138755980861 	 CharacterAccuracy: 0.846343467543138 
argus_ed_pg_a0034.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.3115015974440894 
argus_ed_pg_a0008.txt 	 WordAccuracy: 0.4057142857142857 	 CharacterAccuracy: 0.797284190106692 
argus_ed_pg_a0197.txt 	 WordAccuracy: 0.36893203883495146 	 CharacterAccuracy: 0.81798365122615 
argus_ed_pg_a0183.txt 	 WordAccuracy: 0.4300341296928328 	 CharacterAccuracy: 0.832318760376314 
argus_ed_pg_a0154.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.4010025062656641 
argus_ed_pg_a0140.txt 	 WordAccuracy: 0.48307692307692307 	 CharacterAccuracy: 0.860226659471127 
argus_ed_pg_a0168.txt 	 WordAccuracy: 0.25196850393700787 	 CharacterAccuracy: 0.599708879184861 
argus_ed_pg_a0141.txt 	 WordAccuracy: 0.3952802359882006 	 CharacterAccuracy: 0.816765180010746 
argus_ed_pg_a0155.txt 	 WordAccuracy: 0.09259259259259259 	 CharacterAccuracy: 0.646568313021167 
argus_ed_pg_a0182.txt 	 WordAccuracy: 0.4639175257731959 	 CharacterAccuracy: 0.849171270718232 
argus_ed_pg_a0196.txt 	 WordAccuracy: 0.43037974683544306 	 CharacterAccuracy: 0.843307943416757 
argus_ed_pg_a0035.txt 	 WordAccuracy: 0.4057507987220447 	 CharacterAccuracy: 0.827975183305132 
argus_ed_pg_a0021.txt 	 WordAccuracy: 0.3333333333333333 	 CharacterAccuracy: 0.833740831295843 
argus_ed_pg_a0085.txt 	 WordAccuracy: 0.5064935064935064 	 CharacterAccuracy: 0.865287870318613 
argus_ed_pg_a0091.txt 	 WordAccuracy: 0.39308176100628933 	 CharacterAccuracy: 0.833333333333333 
argus_ed_pg_a0046.txt 	 WordAccuracy: 0.3392857142857143 	 CharacterAccuracy: 0.804580152671755 
argus_ed_pg_a0052.txt 	 WordAccuracy: 0.3443708609271523 	 CharacterAccuracy: 0.824431818181818 
argus_ed_pg_a0132.txt 	 WordAccuracy: 0.48125 	 CharacterAccuracy: 0.858356940509915 
argus_ed_pg_a0126.txt 	 WordAccuracy: 0.4798206278026906 	 CharacterAccuracy: 0.847896440129449 
argus_ed_pg_a0127.txt 	 WordAccuracy: 0.39565217391304347 	 CharacterAccuracy: 0.834848484848484 
argus_ed_pg_a0133.txt 	 WordAccuracy: 0.40728476821192056 	 CharacterAccuracy: 0.831537152580828 
argus_ed_pg_a0053.txt 	 WordAccuracy: 0.4343065693430657 	 CharacterAccuracy: 0.828276307295029 
argus_ed_pg_a0047.txt 	 WordAccuracy: 0.41901408450704225 	 CharacterAccuracy: 0.838403041825095 
argus_ed_pg_a0090.txt 	 WordAccuracy: 0.49836065573770494 	 CharacterAccuracy: 0.850316637881404 
argus_ed_pg_a0084.txt 	 WordAccuracy: 0.5099337748344371 	 CharacterAccuracy: 0.866372170071783 
argus_ed_pg_a0092.txt 	 WordAccuracy: 0.5133531157270029 	 CharacterAccuracy: 0.87114239306984 
argus_ed_pg_a0086.txt 	 WordAccuracy: 0.4691780821917808 	 CharacterAccuracy: 0.858147713950762 
argus_ed_pg_a0079.txt 	 WordAccuracy: 0.46779661016949153 	 CharacterAccuracy: 0.852567975830815 
argus_ed_pg_a0051.txt 	 WordAccuracy: 0.3765182186234818 	 CharacterAccuracy: 0.815808045165843 
argus_ed_pg_a0045.txt 	 WordAccuracy: 0.4010416666666667 	 CharacterAccuracy: 0.810584958217270 
argus_ed_pg_a0119.txt 	 WordAccuracy: 0.4744744744744745 	 CharacterAccuracy: 0.869354838709677 
argus_ed_pg_a0125.txt 	 WordAccuracy: 0.34701492537313433 	 CharacterAccuracy: 0.823255813953488 
argus_ed_pg_a0131.txt 	 WordAccuracy: 0.44171779141104295 	 CharacterAccuracy: 0.838550247116968 
argus_ed_pg_a0130.txt 	 WordAccuracy: 0.0 	 CharacterAccuracy: 0.3559113300492610 
argus_ed_pg_a0124.txt 	 WordAccuracy: 0.4797507788161994 	 CharacterAccuracy: 0.853056646102075 
argus_ed_pg_a0118.txt 	 WordAccuracy: 0.3762057877813505 	 CharacterAccuracy: 0.826696578799775 
argus_ed_pg_a0044.txt 	 WordAccuracy: 0.5304054054054054 	 CharacterAccuracy: 0.864595545134818 
argus_ed_pg_a0050.txt 	 WordAccuracy: 0.12264150943396226 	 CharacterAccuracy: 0.466666666666666 
argus_ed_pg_a0078.txt 	 WordAccuracy: 0.5266457680250783 	 CharacterAccuracy: 0.87216380741560 
argus_ed_pg_a0087.txt 	 WordAccuracy: 0.34444444444444444 	 CharacterAccuracy: 0.81824146981627 
argus_ed_pg_a0093.txt 	 WordAccuracy: 0.41233766233766234 	 CharacterAccuracy: 0.840668523676880 
argus_ed_pg_a0083.txt 	 WordAccuracy: 0.5349794238683128 	 CharacterAccuracy: 0.851959361393323 
argus_ed_pg_a0054.txt 	 WordAccuracy: 0.39144736842105265 	 CharacterAccuracy: 0.844857640906449 
argus_ed_pg_a0040.txt 	 WordAccuracy: 0.24691358024691357 	 CharacterAccuracy: 0.786452353616532 
argus_ed_pg_a0068.txt 	 WordAccuracy: 0.4520547945205479 	 CharacterAccuracy: 0.825465838509316 
argus_ed_pg_a0120.txt 	 WordAccuracy: 0.42021276595744683 	 CharacterAccuracy: 0.798597194388777 
argus_ed_pg_a0134.txt 	 WordAccuracy: 0.42292490118577075 	 CharacterAccuracy: 0.802979011509817 
argus_ed_pg_a0108.txt 	 WordAccuracy: 0.477124183006536 	 CharacterAccuracy: 0.843842074248674 
argus_ed_pg_a0109.txt 	 WordAccuracy: 0.43288590604026844 	 CharacterAccuracy: 0.838766006984866 
argus_ed_pg_a0135.txt 	 WordAccuracy: 0.46258503401360546 	 CharacterAccuracy: 0.857714285714285 
