UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  263263   Characters
  253638   Errors
    3.66%  Accuracy

     563   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.21%  Characters Marked
    6.46%  Accuracy After Correction

     Ins    Subst      Del   Errors
      21        0   {f}-{ſt}
      21        0   {g}-{m}
      21        0   {hon så älskar, at D}-{Redelighetetn hwarsbr}
      21        0   {h}-{H}
      21        0   {jag ey beskrifwa, hwa}-{wålmående alleſtä}
      21        0   {l}-{ }
      21        0   {l}-{r}
      21        0   {med}-{och}
      21        0   {m}-{int}
      21        0   {oc}-{nyttigaölateria för}
      21        0   {skulle}-{ua äE6EESC6EEESC6E6E}
      21        0   {som}-{. ,}
      21        0   {som}-{det}
      21        0   {s}-{rna man gafEderfrän }
      21        0   {s}-{å jag ſmtt tmthu ſ}
      21        0   {så}-{, ,}
      21        0   {til}-{och}
      21        0   {t}-{w}
      21        0   {}-{ de}
      21        0   {}-{ ſå---- Jag kan int}
      21        0   {}-{.KoyparMet kroEumerat}
      21        0   {}-{S}
      21        0   {}-{Tij den Swänſka u- }
      21        0   {}-{ade}
      21        0   {}-{dd,ſom}
      21        0   {}-{dlareharſtörrelycka}
      21        0   {}-{dra}
      21        0   {}-{fwe}
      21        0   {}-{jag}
      21        0   {}-{l panicfarare Ach ſa}
      21        0   {}-{ras}
      21        0   {}-{rgåfwa blifwit dem a}
      21        0   {}-{ten}
      21        0   {}-{woro ganſka olika fr}
      21        0   {}-{� oſkyldig afſikt �}
      21        0   {}-{äro altett ochårum }
      21        0   {}-{är}
      21        0   {}-{ſa}
      21        0   {}-{ſtora Eudens wälmen}
      21        0   {�? Hwi frågen I inte}-{�rſidſtaSammankomſ}
      21        0   {�n en misstänkt Kyrk}-{�lls-grep och Förſl}
      21        0   {�s}-{�ſ}
      20        0   {,}-{ och}
      20        0   {-O}-{ lågga ſig iſin E}
      20        0   {.}-{a}
      20        0   {;}-{}
      20        0   {<\n>}-{ , , . , , . - , : -}
      20        0   {<\n>}-{ - : , . - , , . : -}
      20        0   {Ny}-{ſitt Herrſkap Hus }
      20        0   {T}-{ſkole bet}
      20        0   {an, som missbrukar}-{igtStelfsuwåld ſom}
      20        0   {ar}-{}
      20        0   {de}-{AL-ou1uu1-1 lg M 11u}
      20        0   {d}-{b}
      20        0   {ett Apspel för swa}-{ſyf�<9F>lor och ſtåd}
      20        0   {e}-{trodd,ſom}
      20        0   {fr}-{rmän och nytta kan }
      20        0   {g}-{f}
      20        0   {han}-{ſom}
      20        0   {h}-{ t Räägikuwaron dl}
      20        0   {h}-{icke warit i bruk fr}
      20        0   {icke}-{ſom}
      20        0   {iga möda; Men, Gudi}-{plärSwerigeſimycka}
      20        0   {k}-{h}
      20        0   {ligen, dogmatice och}-{ ſktäl eller wilja}
      20        0   {l}-{ måſta och at jag }
      20        0   {l}-{ifwit dem }
      20        0   {och}-{ggat}
      20        0   {och}-{intet}
      20        0   {om}-{}
      20        0   {o}-{e}
      20        0   {r,}-{}
      20        0   {r}-{s}
      20        0   {rätt}-{, . , : - , , - , , }
      20        0   {skapet, hw}-{ SEC2EEEEEEEEEEEEE6 }
      20        0   {suckar. Woro det så}-{för hela khaipaggen}
      20        0   {s}-{ hankommerlyckeligen}
      20        0   {s}-{eller ſållſkap ſ}
      20        0   {så}-{ſom}
      20        0   {u}-{mma kädrrel�<9F>honlen}
      20        0   {vppå, hafwa de besl}-{heltnödugtochnytt}
      20        0   {w}-{t}
      20        0   {yde}-{ på utan ögon ct a}
      20        0   {}-{ 1 al dctta fdr opty}
      20        0   {}-{ bidrog til dlawitet}
      20        0   {}-{ ſi}
      20        0   {}-{ ſkulle Renniſkian}
      20        0   {}-{E}
      20        0   {}-{a at }
      20        0   {}-{af}
      20        0   {}-{ckarochförhål för}
      20        0   {}-{det ſkal med Suds h}
      20        0   {}-{g ärkan at de ſtä}
      20        0   {}-{he}
      20        0   {}-{l de}
      20        0   {}-{liga}
      20        0   {}-{n ändan a}
      20        0   {}-{nför}
      20        0   {}-{ng}
      20        0   {}-{ning ſå dyrbargåf}
      20        0   {}-{on}
      20        0   {}-{r0- Ett annat afblld}
      20        0   {}-{rr mitfrå}
      20        0   {}-{t ſe}
      20        0   {}-{til d}
      20        0   {}-{til ſlut ſäſnart}
      20        0   {}-{tildet Allmän lit0 }
      20        0   {}-{y}
      20        0   {}-{�r hwilka en wif�<9F> �}
      20        0   {}-{ſig }
      20        0   {}-{ſå }
      20        0   {�ste jag wanmäcktas}-{�r R2publin Pet fån}
      20        0   {�}-{�r}
      20        0   {äke}-{SEE5S miſtaſittSSs}
